Time,Device name,Chip Time(),Angle X(°)
 12:33:26.244,fe:77:90:13:0e:6b, 2015-01-01 00:24:29.785, -3.241,
 12:33:26.247,cd:75:20:e1:ef:ef, 2015-01-01 00:24:09.895, -2.961,
 12:33:26.305,fe:77:90:13:0e:6b, 2015-01-01 00:24:29.785, -3.235,
 12:33:26.336,cd:75:20:e1:ef:ef, 2015-01-01 00:24:09.895, -2.741,
 12:33:26.423,fe:77:90:13:0e:6b, 2015-01-01 00:24:29.785, -3.444,
 12:33:26.426,cd:75:20:e1:ef:ef, 2015-01-01 00:24:09.895, -2.076,
 12:33:26.512,fe:77:90:13:0e:6b, 2015-01-01 00:24:30.145, -3.543,
 12:33:26.546,cd:75:20:e1:ef:ef, 2015-01-01 00:24:09.895, -1.95,
 12:33:26.634,fe:77:90:13:0e:6b, 2015-01-01 00:24:30.145, -3.455,
 12:33:26.636,cd:75:20:e1:ef:ef, 2015-01-01 00:24:10.340, -1.522,
 12:33:26.694,fe:77:90:13:0e:6b, 2015-01-01 00:24:30.145, -3.455,
 12:33:26.755,cd:75:20:e1:ef:ef, 2015-01-01 00:24:10.340, -1.401,
 12:33:26.817,fe:77:90:13:0e:6b, 2015-01-01 00:24:30.145, -3.323,
 12:33:26.818,cd:75:20:e1:ef:ef, 2015-01-01 00:24:10.340, -1.478,
 12:33:26.903,fe:77:90:13:0e:6b, 2015-01-01 00:24:30.500, -3.208,
 12:33:26.966,cd:75:20:e1:ef:ef, 2015-01-01 00:24:10.340, -1.566,
 12:33:27.023,fe:77:90:13:0e:6b, 2015-01-01 00:24:30.500, -3.186,
 12:33:27.025,cd:75:20:e1:ef:ef, 2015-01-01 00:24:10.700, -1.5,
 12:33:27.116,fe:77:90:13:0e:6b, 2015-01-01 00:24:30.500, -3.17,
 12:33:27.145,cd:75:20:e1:ef:ef, 2015-01-01 00:24:10.700, -1.659,
 12:33:27.234,fe:77:90:13:0e:6b, 2015-01-01 00:24:30.860, -3.159,
 12:33:27.235,cd:75:20:e1:ef:ef, 2015-01-01 00:24:10.700, -1.807,
 12:33:27.322,fe:77:90:13:0e:6b, 2015-01-01 00:24:30.860, -3.142,
 12:33:27.355,cd:75:20:e1:ef:ef, 2015-01-01 00:24:11.085, -1.95,
 12:33:27.473,fe:77:90:13:0e:6b, 2015-01-01 00:24:30.860, -3.12,
 12:33:27.474,cd:75:20:e1:ef:ef, 2015-01-01 00:24:11.085, -2.054,
 12:33:27.502,fe:77:90:13:0e:6b, 2015-01-01 00:24:30.860, -3.098,
 12:33:27.564,cd:75:20:e1:ef:ef, 2015-01-01 00:24:11.085, -2.241,
 12:33:27.622,fe:77:90:13:0e:6b, 2015-01-01 00:24:31.215, -3.071,
 12:33:27.655,cd:75:20:e1:ef:ef, 2015-01-01 00:24:11.085, -2.433,
 12:33:27.713,fe:77:90:13:0e:6b, 2015-01-01 00:24:31.215, -3.038,
 12:33:27.778,cd:75:20:e1:ef:ef, 2015-01-01 00:24:11.470, -2.791,
 12:33:27.835,fe:77:90:13:0e:6b, 2015-01-01 00:24:31.215, -3.016,
 12:33:27.836,cd:75:20:e1:ef:ef, 2015-01-01 00:24:11.470, -3.065,
 12:33:27.923,fe:77:90:13:0e:6b, 2015-01-01 00:24:31.215, -2.988,
 12:33:27.954,cd:75:20:e1:ef:ef, 2015-01-01 00:24:11.470, -3.439,
 12:33:28.042,fe:77:90:13:0e:6b, 2015-01-01 00:24:31.635, -2.961,
 12:33:28.047,cd:75:20:e1:ef:ef, 2015-01-01 00:24:11.470, -3.604,
 12:33:28.103,fe:77:90:13:0e:6b, 2015-01-01 00:24:31.635, -2.933,
 12:33:28.167,cd:75:20:e1:ef:ef, 2015-01-01 00:24:11.860, -3.774,
 12:33:28.225,fe:77:90:13:0e:6b, 2015-01-01 00:24:31.635, -2.9,
 12:33:28.255,cd:75:20:e1:ef:ef, 2015-01-01 00:24:11.860, -3.428,
 12:33:28.313,fe:77:90:13:0e:6b, 2015-01-01 00:24:31.960, -2.884,
 12:33:28.345,cd:75:20:e1:ef:ef, 2015-01-01 00:24:11.860, -3.137,
 12:33:28.433,fe:77:90:13:0e:6b, 2015-01-01 00:24:31.960, -2.867,
 12:33:28.437,cd:75:20:e1:ef:ef, 2015-01-01 00:24:11.860, -2.933,
 12:33:28.524,fe:77:90:13:0e:6b, 2015-01-01 00:24:31.960, -2.851,
 12:33:28.555,cd:75:20:e1:ef:ef, 2015-01-01 00:24:12.215, -2.758,
 12:33:28.645,cd:75:20:e1:ef:ef, 2015-01-01 00:24:12.215, -2.681,
 12:33:28.656,fe:77:90:13:0e:6b, 2015-01-01 00:24:31.960, -2.845,
 12:33:28.733,fe:77:90:13:0e:6b, 2015-01-01 00:24:32.320, -2.84,
 12:33:28.797,cd:75:20:e1:ef:ef, 2015-01-01 00:24:12.215, -2.681,
 12:33:28.853,fe:77:90:13:0e:6b, 2015-01-01 00:24:32.320, -2.834,
 12:33:28.855,cd:75:20:e1:ef:ef, 2015-01-01 00:24:12.215, -2.593,
 12:33:28.913,fe:77:90:13:0e:6b, 2015-01-01 00:24:32.320, -2.829,
 12:33:28.975,cd:75:20:e1:ef:ef, 2015-01-01 00:24:12.635, -2.477,
 12:33:29.035,cd:75:20:e1:ef:ef, 2015-01-01 00:24:12.635, -2.472,
 12:33:29.062,fe:77:90:13:0e:6b, 2015-01-01 00:24:32.320, -2.823,
 12:33:29.123,fe:77:90:13:0e:6b, 2015-01-01 00:24:32.705, -2.818,
