Time,Device name,Chip Time(),Angle X(°)
 12:13:49.552,fe:77:90:13:0e:6b, 2015-01-01 00:06:58.815, -38.963,
 12:13:49.586,cd:75:20:e1:ef:ef, 2015-01-01 00:06:52.740, -0.906,
 12:13:49.645,cd:75:20:e1:ef:ef, 2015-01-01 00:06:52.740, -0.621,
 12:13:49.673,fe:77:90:13:0e:6b, 2015-01-01 00:06:58.815, -33.981,
 12:13:49.763,fe:77:90:13:0e:6b, 2015-01-01 00:06:58.815, -28.548,
 12:13:49.795,cd:75:20:e1:ef:ef, 2015-01-01 00:06:52.740, -0.374,
 12:13:49.854,cd:75:20:e1:ef:ef, 2015-01-01 00:06:53.100, -0.082,
 12:13:49.911,fe:77:90:13:0e:6b, 2015-01-01 00:06:59.205, -23.302,
 12:13:49.942,fe:77:90:13:0e:6b, 2015-01-01 00:06:59.205, -17.21,
 12:13:49.973,cd:75:20:e1:ef:ef, 2015-01-01 00:06:53.100, -0.209,
 12:13:50.063,fe:77:90:13:0e:6b, 2015-01-01 00:06:59.205, -11.08,
 12:13:50.064,cd:75:20:e1:ef:ef, 2015-01-01 00:06:53.100, -0.379,
 12:13:50.151,fe:77:90:13:0e:6b, 2015-01-01 00:06:59.560, -6.746,
 12:13:50.185,cd:75:20:e1:ef:ef, 2015-01-01 00:06:53.485, -0.39,
 12:13:50.272,fe:77:90:13:0e:6b, 2015-01-01 00:06:59.560, -3.587,
 12:13:50.274,cd:75:20:e1:ef:ef, 2015-01-01 00:06:53.485, -0.346,
 12:13:50.362,fe:77:90:13:0e:6b, 2015-01-01 00:06:59.560, -0.753,
 12:13:50.394,cd:75:20:e1:ef:ef, 2015-01-01 00:06:53.485, -0.335,
 12:13:50.453,cd:75:20:e1:ef:ef, 2015-01-01 00:06:53.485, -0.264,
 12:13:50.483,fe:77:90:13:0e:6b, 2015-01-01 00:06:59.560, 1.994,
 12:13:50.541,fe:77:90:13:0e:6b, 2015-01-01 00:06:59.950, 4.609,
 12:13:50.575,cd:75:20:e1:ef:ef, 2015-01-01 00:06:53.485, -0.275,
 12:13:50.664,cd:75:20:e1:ef:ef, 2015-01-01 00:06:53.900, -0.214,
