Time,Device name,Chip Time(),Angle X(°)
 12:13:01.521,fe:77:90:13:0e:6b, 2015-01-01 00:06:11.215, -63.062,
 12:13:01.524,cd:75:20:e1:ef:ef, 2015-01-01 00:06:04.900, -0.319,
 12:13:01.611,fe:77:90:13:0e:6b, 2015-01-01 00:06:11.215, -62.957,
 12:13:01.674,cd:75:20:e1:ef:ef, 2015-01-01 00:06:05.260, -0.368,
 12:13:01.731,fe:77:90:13:0e:6b, 2015-01-01 00:06:11.215, -62.891,
 12:13:01.764,cd:75:20:e1:ef:ef, 2015-01-01 00:06:05.260, -0.396,
 12:13:01.823,fe:77:90:13:0e:6b, 2015-01-01 00:06:11.215, -62.875,
 12:13:01.854,cd:75:20:e1:ef:ef, 2015-01-01 00:06:05.260, -0.396,
 12:13:01.914,cd:75:20:e1:ef:ef, 2015-01-01 00:06:05.260, -0.385,
 12:13:01.941,fe:77:90:13:0e:6b, 2015-01-01 00:06:11.605, -62.864,
 12:13:02.003,fe:77:90:13:0e:6b, 2015-01-01 00:06:11.605, -62.858,
 12:13:02.034,cd:75:20:e1:ef:ef, 2015-01-01 00:06:05.615, -0.374,
 12:13:02.121,fe:77:90:13:0e:6b, 2015-01-01 00:06:11.605, -62.842,
 12:13:02.123,cd:75:20:e1:ef:ef, 2015-01-01 00:06:05.615, -0.357,
 12:13:02.212,fe:77:90:13:0e:6b, 2015-01-01 00:06:11.960, -62.864,
 12:13:02.243,cd:75:20:e1:ef:ef, 2015-01-01 00:06:05.615, -0.368,
 12:13:02.331,fe:77:90:13:0e:6b, 2015-01-01 00:06:11.960, -62.765,
 12:13:02.334,cd:75:20:e1:ef:ef, 2015-01-01 00:06:05.615, -0.445,
 12:13:02.451,fe:77:90:13:0e:6b, 2015-01-01 00:06:11.960, -62.562,
 12:13:02.453,cd:75:20:e1:ef:ef, 2015-01-01 00:06:05.615, -0.313,
 12:13:02.542,fe:77:90:13:0e:6b, 2015-01-01 00:06:11.960, -62.622,
